13458	909
472	910
2685	911
2481	912
9290	913
16444	914
564	915
7232	916
14181	917
6672	918
1454	919
1482	920
7844	921
1	922
971	923
14527	924
3631	925
1091	926
2884	927
287	928
12652	929
523	930
523	931
10059	932
2427	933
4546	934
9140	935
1176	936
247	937
692	938
125	939
6576	940
10063	941
5545	942
1663	943
1302	944
13843	945
12912	946
9796	947
544	948
544	949
1068	950
13539	951
4468	952
442	953
16564	954
5128	955
6167	956
13747	957
5140	958
2297	959
5022	960
3457	961
997	962
400	963
7047	964
120	965
295	966
1650	967
410	968
16787	969
6073	970
12951	971
1069	972
6074	973
13243	974
2	975
2	976
3143	977
1152	978
6075	979
7846	980
10617	981
5304	982
6665	983
5769	984
935	985
208	986
7531	987
154	988
11838	989
3417	990
222	991
1304	992
5393	993
164	994
5316	995
14656	996
2590	997
14282	998
353	999
65	1000
1918	1001
14520	1002
642	1003
3504	1004
602	1005
4753	1006
1546	1007
45	1008
1876	1009
503	1010
3731	1011
13608	1012
662	1013
8395	1014
9765	1015
4667	1016
15886	1017
641	1018
12781	1019
641	1020
2952	1021
641	1022
8023	1023
2707	1024
1229	1025
2521	1026
80	1027
141	1028
141	1029
89	1030
1682	1031
8150	1032
186	1033
16741	1034
6660	1035
10694	1036
13302	1037
1675	1038
1675	1039
1214	1040
5932	1041
257	1042
842	1043
9034	1044
1431	1045
1069	1046
532	1047
13140	1048
325	1049
3064	1050
11234	1051
10968	1052
10154	1053
2009	1054
533	1055
120	1056
10686	1057
1248	1058
9	1059
119	1060
13664	1061
4101	1062
4549	1063
1008	1064
9396	1065
13956	1066
355	1067
12159	1068
5533	1069
1878	1070
960	1071
428	1072
3968	1073
765	1074
285	1075
15303	1076
547	1077
34	1078
756	1079
4105	1080
15588	1081
230	1082
524	1083
2845	1084
1241	1085
5701	1086
849	1087
3437	1088
10178	1089
6208	1090
2801	1091
105	1092
4099	1093
3961	1094
702	1095
109	1096
5348	1097
1236	1098
24	1099
421	1100
3120	1101
44	1102
2108	1103
3324	1104
8578	1105
6526	1106
13336	1107
12106	1108
1069	1109
322	1110
238	1111
251	1112
16051	1113
5180	1114
9821	1115
3490	1116
379	1117
31	1118
9466	1119
4327	1120
10075	1121
1547	1122
10076	1123
6365	1124
2283	1125
4843	1126
165	1127
102	1128
9885	1129
952	1130
13892	1131
9854	1132
3025	1133
5924	1134
3186	1135
737	1136
2714	1137
1938	1138
1577	1139
564	1140
15080	1141
805	1142
3811	1143
936	1144
1645	1145
4334	1146
3645	1147
3515	1148
2395	1149
14701	1150
296	1151
14092	1152
11151	1153
4221	1154
61	1155
1192	1156
4241	1157
9928	1158
4136	1159
485	1160
2380	1161
455	1162
12820	1163
2208	1164
10886	1165
11	1166
360	1167
892	1168
159	1169
8626	1170
14873	1171
7199	1172
799	1173
3929	1174
714	1175
10257	1176
2749	1177
3547	1178
1972	1179
224	1180
38	1181
5000	1182
5280	1183
1672	1184
4657	1185
987	1186
16265	1187
985	1188
3532	1189
1390	1190
13952	1191
661	1192
424	1193
158	1194
15557	1195
11338	1196
16295	1197
2928	1198
272	1199
40	1200
2191	1201
64	1202
4097	1203
9181	1204
3690	1205
2448	1206
1474	1207
4888	1208
212	1209
9090	1210
9309	1211
13443	1212
137	1213
13359	1214
14395	1215
329	1216
4962	1217
4235	1218
4710	1219
740	1220
5186	1221
7074	1222
1789	1223
12830	1224
4329	1225
5549	1226
11	1227
962	1228
729	1229
433	1230
14999	1231
6226	1232
7461	1233
10060	1234
8072	1235
616	1236
12142	1237
12713	1238
4071	1239
13525	1240
10717	1241
3305	1242
2380	1243
2839	1244
1977	1245
1844	1246
4155	1247
7	1248
12474	1249
14108	1250
2077	1251
2105	1252
5883	1253
5308	1254
465	1255
5373	1256
15949	1257
5102	1258
2020	1259
2942	1260
5	1261
192	1262
8541	1263
1001	1264
562	1265
3617	1266
2033	1267
3406	1268
131	1269
14799	1270
11267	1271
2434	1272
1942	1273
269	1274
11934	1275
16882	1276
889	1277
64	1278
12025	1279
2080	1280
553	1281
10900	1282
199	1283
2377	1284
921	1285
4059	1286
2041	1287
2041	1288
2106	1289
526	1290
5153	1291
761	1292
303	1293
60	1294
1378	1295
458	1296
1290	1297
7573	1298
4110	1299
2121	1300
3194	1301
2095	1302
5221	1303
3988	1304
13230	1305
15432	1306
15023	1307
12164	1308
5697	1309
14373	1310
552	1311
16462	1312
10084	1313
3992	1314
10086	1315
12638	1316
5478	1317
2618	1318
95	1319
1140	1320
3464	1321
3813	1322
407	1323
15	1324
13122	1325
7947	1326
4937	1327
8669	1328
8126	1329
683	1330
13214	1331
449	1332
6184	1333
2554	1334
251	1335
5322	1336
8	1337
2829	1338
2864	1339
1756	1340
5140	1341
4389	1342
5611	1343
1941	1344
12866	1345
5354	1346
11299	1347
1469	1348
8535	1349
3970	1350
1710	1351
529	1352
27	1353
4893	1354
2827	1355
8087	1356
16096	1357
10774	1358
1030	1359
2473	1360
138	1361
3188	1362
1356	1363
602	1364
9305	1365
184	1366
3254	1367
5630	1368
4333	1369
6209	1370
2836	1371
9387	1372
14156	1373
3358	1374
9118	1375
2542	1376
659	1377
1873	1378
8682	1379
7001	1380
1190	1381
1683	1382
3574	1383
4070	1384
3592	1385
4389	1386
697	1387
926	1388
1842	1389
2161	1390
3891	1391
6862	1392
219	1393
6238	1394
994	1395
320	1396
12201	1397
9714	1398
15867	1399
10192	1400
777	1401
1575	1402
11826	1403
5404	1404
10604	1405
8565	1406
2717	1407
1642	1408
16023	1409
6636	1410
5320	1411
4481	1412
14747	1413
9135	1414
4582	1415
3749	1416
3200	1417
2802	1418
12200	1419
1488	1420
2927	1421
1735	1422
1658	1423
2472	1424
12308	1425
14071	1426
11903	1427
5599	1428
14752	1429
475	1430
3994	1431
470	1432
13445	1433
9239	1434
15203	1435
11428	1436
4891	1437
582	1438
2572	1439
4559	1440
1632	1441
1216	1442
2384	1443
14463	1444
2538	1445
1493	1446
13319	1447
9355	1448
618	1449
5645	1450
899	1451
318	1452
1360	1453
2515	1454
2590	1455
10237	1456
1344	1457
4933	1458
11946	1459
2741	1460
10861	1461
362	1462
1166	1463
8787	1464
9647	1465
130	1466
319	1467
7921	1468
5481	1469
2299	1470
10986	1471
2665	1472
1882	1473
14662	1474
377	1475
12751	1476
14010	1477
584	1478
147	1479
147	1480
147	1481
2402	1482
11519	1483
7093	1484
6318	1485
2513	1486
4871	1487
3044	1488
313	1489
145	1490
506	1491
1808	1492
10117	1493
4668	1494
12237	1495
6311	1496
12786	1497
15512	1498
704	1499
295	1500
2068	1501
13541	1502
692	1503
9471	1504
796	1505
5501	1506
666	1507
1183	1508
104	1509
617	1510
4443	1511
326	1512
120	1513
3	1514
3	1515
3	1516
93	1517
2019	1518
225	1519
363	1520
816	1521
12013	1522
1388	1523
1273	1524
58	1525
441	1526
1365	1527
3578	1528
1570	1529
3252	1530
12889	1531
16296	1532
3575	1533
5182	1534
941	1535
1180	1536
2944	1537
10129	1538
14985	1539
9863	1540
3636	1541
3884	1542
3884	1543
1713	1544
257	1545
857	1546
3344	1547
129	1548
273	1549
1681	1550
3072	1551
3471	1552
3641	1553
2926	1554
1860	1555
3255	1556
3371	1557
5443	1558
1186	1559
1719	1560
12967	1561
10138	1562
1314	1563
1716	1564
833	1565
16689	1566
622	1567
15293	1568
622	1569
2107	1570
16655	1571
525	1572
5714	1573
456	1574
1570	1575
5178	1576
7662	1577
5454	1578
7870	1579
15988	1580
2427	1581
10061	1582
7006	1583
5473	1584
8546	1585
356	1586
1008	1587
4338	1588
1575	1589
5150	1590
222	1591
6174	1592
1398	1593
3491	1594
15154	1595
12146	1596
1233	1597
10793	1598
10775	1599
2907	1600
4673	1601
1118	1602
2129	1603
8704	1604
867	1605
47	1606
2147	1607
15490	1608
11502	1609
479	1610
16588	1611
209	1612
1839	1613
1839	1614
475	1615
1593	1616
12212	1617
16797	1618
5399	1619
195	1620
1076	1621
2292	1622
2292	1623
2445	1624
1487	1625
4302	1626
15178	1627
1587	1628
81	1629
10443	1630
1073	1631
9132	1632
3642	1633
510	1634
323	1635
1826	1636
2058	1637
2786	1638
349	1639
16050	1640
8297	1641
1038	1642
7153	1643
84	1644
16238	1645
1614	1646
349	1647
5477	1648
2536	1649
12723	1650
3662	1651
2451	1652
1910	1653
7491	1654
3387	1655
4437	1656
2151	1657
1111	1658
4826	1659
223	1660
12882	1661
3049	1662
4228	1663
6	1664
923	1665
923	1666
1914	1667
9365	1668
6616	1669
844	1670
16643	1671
2900	1672
4569	1673
10165	1674
10171	1675
6771	1676
15194	1677
5408	1678
5239	1679
3169	1680
16299	1681
16140	1682
1620	1683
5203	1684
1620	1685
3421	1686
8069	1687
10679	1688
2528	1689
9053	1690
16139	1691
156	1692
156	1693
156	1694
1634	1695
1626	1696
8418	1697
1715	1698
123	1699
435	1700
29	1701
47	1702
5443	1703
1015	1704
5524	1705
556	1706
1631	1707
655	1708
11109	1709
14912	1710
5479	1711
5317	1712
4	1713
14012	1714
1408	1715
10841	1716
715	1717
13298	1718
3040	1719
2004	1720
163	1721
12514	1722
6653	1723
2524	1724
374	1725
2695	1726
13431	1727
775	1728
1853	1729
8	1730
257	1731
861	1732
7350	1733
1149	1734
934	1735
2960	1736
1149	1737
142	1738
16902	1739
3249	1740
7354	1741
2691	1742
136	1743
8349	1744
15676	1745
8121	1746
861	1747
15554	1748
8	1749
15950	1750
8	1751
293	1752
2578	1753
15176	1754
2891	1755
3427	1756
932	1757
2937	1758
4280	1759
209	1760
6894	1761
831	1762
494	1763
562	1764
6776	1765
579	1766
299	1767
65	1768
1591	1769
16	1770
2210	1771
4728	1772
3805	1773
3618	1774
2614	1775
2994	1776
11960	1777
2564	1778
2526	1779
495	1780
3622	1781
157	1782
2079	1783
646	1784
129	1785
4621	1786
13372	1787
5005	1788
2316	1789
10889	1790
1262	1791
468	1792
15174	1793
8226	1794
434	1795
2695	1796
25	1797
2941	1798
1971	1799
2038	1800
127	1801
52	1802
1323	1803
354	1804
3218	1805
280	1806
2382	1807
52	1808
1011	1809
634	1810
4103	1811
6649	1812
1356	1813
813	1814
15182	1815
518	1816
7089	1817
16544	1818
154	1819
6338	1820
12521	1821
316	1822
1114	1823
4294	1824
6661	1825
23	1826
1068	1827
4044	1828
37	1829
8484	1830
9715	1831
2072	1832
11992	1833
4135	1834
5673	1835
4210	1836
5726	1837
52	1838
11454	1839
4831	1840
4661	1841
407	1842
12885	1843
11799	1844
16414	1845
14679	1846
604	1847
3245	1848
8589	1849
5352	1850
1168	1851
13739	1852
5493	1853
830	1854
6259	1855
10189	1856
1138	1857
707	1858
13816	1859
8487	1860
1955	1861
14868	1862
1234	1863
5725	1864
2454	1865
14228	1866
2124	1867
15898	1868
15477	1869
9000	1870
1996	1871
12504	1872
1324	1873
6709	1874
8429	1875
10442	1876
9737	1877
245	1878
245	1879
103	1880
245	1881
3853	1882
734	1883
16410	1884
2089	1885
6548	1886
5223	1887
11455	1888
471	1889
12526	1890
13667	1891
294	1892
499	1893
5655	1894
11489	1895
13729	1896
168	1897
378	1898
1284	1899
1973	1900
15111	1901
2477	1902
7182	1903
15049	1904
1097	1905
1097	1906
549	1907
4322	1908
200	1909
8990	1910
437	1911
14252	1912
4914	1913
3672	1914
271	1915
8079	1916
15349	1917
2672	1918
1707	1919
5659	1920
622	1921
9	1922
8135	1923
480	1924
6416	1925
4012	1926
216	1927
460	1928
51	1929
2493	1930
4965	1931
14254	1932
1218	1933
6969	1934
13731	1935
131	1936
12435	1937
14385	1938
1576	1939
1834	1940
153	1941
548	1942
7938	1943
1452	1944
10407	1945
590	1946
269	1947
6254	1948
12792	1949
207	1950
4701	1951
2551	1952
2388	1953
26	1954
4707	1955
1	1956
2823	1957
3112	1958
264	1959
81	1960
5309	1961
15922	1962
6590	1963
15765	1964
14625	1965
387	1966
3462	1967
1234	1968
16173	1969
1481	1970
2067	1971
3562	1972
869	1973
4805	1974
3932	1975
4293	1976
162	1977
1282	1978
4979	1979
11330	1980
1471	1981
1786	1982
13441	1983
9487	1984
4376	1985
15659	1986
1532	1987
1613	1988
1735	1989
2737	1990
502	1991
16838	1992
16747	1993
235	1994
14510	1995
4924	1996
602	1997
4049	1998
15937	1999
5662	2000
2578	2001
14526	2002
9892	2003
11295	2004
4612	2005
2767	2006
13986	2007
1540	2008
10681	2009
4359	2010
11989	2011
310	2012
2633	2013
13394	2014
16777	2015
3614	2016
9106	2017
7781	2018
344	2019
11524	2020
4095	2021
180	2022
16409	2023
2157	2024
5254	2025
4356	2026
380	2027
310	2028
1299	2029
1909	2030
13753	2031
1296	2032
647	2033
3348	2034
1961	2035
5712	2036
4694	2037
2461	2038
4653	2039
7136	2040
4810	2041
450	2042
12108	2043
11026	2044
561	2045
10412	2046
1666	2047
957	2048
5862	2049
14212	2050
2841	2051
58	2052
16188	2053
4526	2054
10094	2055
1293	2056
394	2057
6343	2058
2558	2059
1742	2060
6145	2061
869	2062
409	2063
5601	2064
2482	2065
4574	2066
162	2067
2804	2068
876	2069
7229	2070
11963	2071
2771	2072
10580	2073
19	2074
161	2075
1516	2076
1482	2077
8576	2078
7691	2079
3229	2080
4846	2081
10931	2082
16016	2083
4217	2084
3261	2085
3132	2086
10618	2087
11448	2088
190	2089
12050	2090
11148	2091
915	2092
13009	2093
13036	2094
4603	2095
13058	2096
13858	2097
127	2098
700	2099
1963	2100
9536	2101
4451	2102
16823	2103
3647	2104
4715	2105
11101	2106
5473	2107
2352	2108
69	2109
995	2110
1274	2111
2339	2112
432	2113
12444	2114
897	2115
14989	2116
8528	2117
5115	2118
1351	2119
3953	2120
16532	2121
252	2122
10267	2123
9031	2124
14780	2125
3712	2126
240	2127
4462	2128
1641	2129
86	2130
14806	2131
427	2132
1108	2133
2766	2134
1813	2135
1079	2136
53	2137
3479	2138
7466	2139
1550	2140
788	2141
3104	2142
1668	2143
8177	2144
2659	2145
16356	2146
108	2147
7433	2148
268	2149
3283	2150
4301	2151
775	2152
349	2153
1158	2154
215	2155
2530	2156
4386	2157
239	2158
863	2159
8111	2160
9215	2161
2704	2162
2	2163
14464	2164
10271	2165
3890	2166
5755	2167
9671	2168
2135	2169
129	2170
13879	2171
5679	2172
3920	2173
14313	2174
7858	2175
303	2176
10520	2177
10110	2178
6642	2179
10225	2180
8872	2181
11705	2182
1831	2183
16027	2184
4125	2185
3051	2186
16301	2187
16559	2188
1750	2189
5055	2190
1784	2191
19	2192
19	2193
31	2194
14011	2195
144	2196
9594	2197
3548	2198
16336	2199
46	2200
16714	2201
6517	2202
15622	2203
4572	2204
14391	2205
19	2206
678	2207
3986	2208
5435	2209
212	2210
2300	2211
198	2212
101	2213
2690	2214
7900	2215
9329	2216
126	2217
501	2218
3888	2219
687	2220
8143	2221
10510	2222
11033	2223
13875	2224
144	2225
2266	2226
1447	2227
8034	2228
14605	2229
13848	2230
1461	2231
5839	2232
678	2233
10079	2234
15644	2235
4179	2236
965	2237
1043	2238
2946	2239
7751	2240
2433	2241
7863	2242
501	2243
10299	2244
1077	2245
555	2246
1460	2247
674	2248
13777	2249
3112	2250
2651	2251
5381	2252
10228	2253
5214	2254
1778	2255
2986	2256
4464	2257
13317	2258
5658	2259
4860	2260
1034	2261
7606	2262
6010	2263
5391	2264
852	2265
7283	2266
4537	2267
4943	2268
1317	2269
5188	2270
2909	2271
5602	2272
2627	2273
699	2274
13945	2275
931	2276
13386	2277
14125	2278
889	2279
1107	2280
4441	2281
2511	2282
1743	2283
112	2284
6384	2285
4827	2286
593	2287
152	2288
3523	2289
654	2290
376	2291
12771	2292
1158	2293
2548	2294
3946	2295
1787	2296
7984	2297
12856	2298
5273	2299
247	2300
507	2301
3855	2302
74	2303
74	2304
74	2305
5553	2306
14900	2307
15651	2308
2084	2309
2275	2310
1505	2311
1505	2312
12006	2313
39	2314
7694	2315
14414	2316
6527	2317
371	2318
2145	2319
1780	2320
951	2321
1791	2322
15164	2323
4	2324
359	2325
339	2326
1761	2327
5198	2328
15127	2329
14517	2330
2812	2331
16063	2332
15499	2333
608	2334
1828	2335
11898	2336
264	2337
9347	2338
121	2339
1368	2340
7633	2341
16330	2342
4851	2343
4391	2344
1229	2345
16191	2346
16102	2347
3672	2348
2453	2349
3756	2350
2485	2351
3327	2352
4503	2353
10336	2354
3632	2355
6600	2356
1508	2357
10816	2358
9331	2359
4770	2360
2826	2361
12100	2362
13183	2363
11671	2364
6229	2365
8436	2366
818	2367
256	2368
993	2369
6902	2370
12620	2371
7759	2372
2907	2373
16542	2374
922	2375
70	2376
14712	2377
10243	2378
1975	2379
1811	2380
2320	2381
7260	2382
538	2383
2431	2384
6704	2385
407	2386
941	2387
10728	2388
9225	2389
70	2390
1640	2391
3651	2392
11	2393
2033	2394
92	2395
95	2396
1924	2397
6374	2398
56	2399
2625	2400
1297	2401
1359	2402
15558	2403
5535	2404
4112	2405
594	2406
851	2407
8093	2408
3635	2409
6293	2410
71	2411
2941	2412
2894	2413
12649	2414
583	2415
10250	2416
4510	2417
406	2418
16380	2419
3399	2420
467	2421
13501	2422
2425	2423
10476	2424
4228	2425
10864	2426
13207	2427
1279	2428
204	2429
16591	2430
2655	2431
4752	2432
474	2433
877	2434
1729	2435
243	2436
1819	2437
15916	2438
2734	2439
1120	2440
16218	2441
3405	2442
11354	2443
5061	2444
15292	2445
4160	2446
292	2447
8190	2448
74	2449
4297	2450
5835	2451
2388	2452
6792	2453
4158	2454
36	2455
265	2456
1598	2457
10269	2458
311	2459
11183	2460
958	2461
1302	2462
15005	2463
4806	2464
109	2465
674	2466
147	2467
10272	2468
16851	2469
3857	2470
11266	2471
1799	2472
13841	2473
1042	2474
27	2475
1662	2476
845	2477
1969	2478
523	2479
1528	2480
76	2481
27	2482
12752	2483
3474	2484
755	2485
886	2486
1759	2487
1872	2488
1343	2489
742	2490
9571	2491
16819	2492
27	2493
8674	2494
2762	2495
2152	2496
1684	2497
537	2498
1349	2499
382	2500
3162	2501
333	2502
16245	2503
344	2504
1815	2505
1397	2506
505	2507
70	2508
14	2509
349	2510
70	2511
384	2512
227	2513
5371	2514
12591	2515
2997	2516
2790	2517
8311	2518
6800	2519
3128	2520
15606	2521
3326	2522
10441	2523
642	2524
8196	2525
5111	2526
16560	2527
16388	2528
10565	2529
712	2530
5694	2531
72	2532
992	2533
8806	2534
4496	2535
628	2536
4	2537
1307	2538
13191	2539
1110	2540
1108	2541
2211	2542
1062	2543
2694	2544
3769	2545
179	2546
5259	2547
5994	2548
9623	2549
5248	2550
1910	2551
11549	2552
11	2553
1783	2554
1422	2555
4416	2556
1448	2557
5609	2558
694	2559
3539	2560
1504	2561
3347	2562
9170	2563
1032	2564
1140	2565
5300	2566
6859	2567
2439	2568
7170	2569
11433	2570
14058	2571
7952	2572
11258	2573
12299	2574
10474	2575
12076	2576
640	2577
8567	2578
16134	2579
16258	2580
4088	2581
13782	2582
10639	2583
3012	2584
15592	2585
131	2586
7261	2587
2173	2588
196	2589
7775	2590
7144	2591
7456	2592
1217	2593
3219	2594
13206	2595
6500	2596
12	2597
5868	2598
4074	2599
725	2600
14089	2601
304	2602
5257	2603
8893	2604
13583	2605
169	2606
8159	2607
10591	2608
3060	2609
4595	2610
10213	2611
4277	2612
16740	2613
